strategy,transition_step,source_id,source_nombre,target_id,target_nombre,score_before,score_after,delta_score,rank_before,rank_after,delta_rank_improvement,relation
eva_adaptive_open,5,C066,CUATRO PONIENTE,C084,EL PINO - UNO SUR,0.21625589427110412,0.2834200733755817,0.06716417910447761,113,76,37,complementarity_signal
eva_adaptive_open,10,I22,PEDRO FONTOVA,C006,DOMINGO TOCORNAL,0.22666482265658192,0.2938290017610595,0.06716417910447761,103,61,42,complementarity_signal
eva_adaptive_open,10,I22,PEDRO FONTOVA,C012,GABRIELA ORIENTE,0.21531535671348234,0.2824795358179599,0.06716417910447758,109,73,36,complementarity_signal
eva_adaptive_open,27,C052,BAQUEDANO - POSTALES ORIENTE,C010,ESQ BLANCA - ALBERTO LLONA,0.2850176822340751,0.35218186133855267,0.06716417910447758,75,22,53,complementarity_signal
eva_adaptive_open,20,I25,SAN FRANCISCO,C080,PARAGUAY,0.2404621201898296,0.3065842808037552,0.06612216061392562,92,49,43,complementarity_signal
eva_adaptive_open,9,I16,MATTA-VESPUCIO NORTE,I01,BARÓN DE JURAS REALES,0.4929090460062476,0.5585305031119108,0.0656214571056632,5,2,3,complementarity_signal
eva_adaptive_open,10,I22,PEDRO FONTOVA,I27,SANTA CECILIA - NONATO COO,0.39522263538354363,0.45786442642831976,0.06264179104477613,21,9,12,complementarity_signal
eva_adaptive_open,2,I26,SAN PABLO,C031,NECOCHEA,0.23322278495749582,0.2942204983522875,0.06099771339479165,109,70,39,complementarity_signal
eva_adaptive_open,9,I16,MATTA-VESPUCIO NORTE,I07,EL GUANACO,0.42580826999511917,0.486529969417416,0.060721699422296826,14,6,8,complementarity_signal
eva_adaptive_open,6,C067,CARDENAL RAUL SILVA HENRIQUEZ,C068,SAN CARLOS,0.4749803536943168,0.5342570467163614,0.059276693022044635,10,4,6,complementarity_signal
